orb_num,name,website,revenue_range,employee_range
11963851,NorthStar Financial Services Group,http://nstar-financial.com,100M - 200M,"500 - 1,000"
8277070,Nanto Bank,http://nantobank.co.jp,200M - 1B,"1,000 - 5,000"
11463933,Kohler,http://kohler.com,> 1B,"> 10,000"
35506517,Griffon,http://griffoncorp.com,> 1B,"5,000 - 10,000"
12802976,Stoltenberg Consulting,http://stoltenberg.com,10M - 50M,50 - 200
13086584,DSM,http://dsm.com,> 1B,"> 10,000"
8962206,Abertis,http://abertis.com,> 1B,"> 10,000"
12332923,Apartment List,http://apartmentlist.com,1M - 10M,50 - 200
11427950,The HT Group,http://thehtgroup.com,10M - 50M,10 - 50
12130168,Amerit Fleet Solutions,http://ameritfleet.com,100M - 200M,"1,000 - 5,000"
12189018,Skye Associates,http://skyeassociatesllc.com,10M - 50M,10 - 50
12091938,Netvision Resources,http://netvisionresources.com,10M - 50M,50 - 200
12683058,Therapeutic Interventions,http://therapeuticinterventions.com,1M - 10M,50 - 200
804912,Discover Financial Services,http://discover.com,> 1B,"> 10,000"
12854193,Fortis (Canada),http://fortisinc.com,> 1B,"5,000 - 10,000"
12432053,Babyhaven.com,http://babyhaven.com,10M - 50M,50 - 200
9520652,Sinomach Automobile,http://21cu.net.cn,> 1B,"1,000 - 5,000"
10245201,Facility Service Ventures,http://gocitywide.com,1M - 10M,10 - 50
35506564,Scientific Games,http://scientificgames.com,> 1B,"5,000 - 10,000"
13156561,Lloyds Banking Group,http://lloydsbankinggroup.com,> 1B,"> 10,000"
12286147,NIC Inc.,http://nicusa.com,200M - 1B,"500 - 1,000"
12349166,Livingly Media,http://livingly.com,10M - 50M,10 - 50
11749752,Swedbank,http://swedbank.com,> 1B,"> 10,000"
11922786,National Bank of Canada,http://nbc.ca,> 1B,"> 10,000"
8364249,ONLC Training Centers,http://onlc.com,10M - 50M,10 - 50
14955416,Consol Energy,http://consolenergy.com,> 1B,"1,000 - 5,000"
12911103,Blackstone Group,http://blackstone.com,> 1B,"1,000 - 5,000"
9773796,Air Genie Air Conditioning,http://theairgenie.com,1M - 10M,10 - 50
8669640,Beckertime,http://beckertime.com,1M - 10M,1 - 10
12647509,Iliad,http://iliad.fr,> 1B,"5,000 - 10,000"
11096639,Sign-Zone,http://showdowndisplays.com,50M - 100M,200 - 500
12258810,ReadyTalk,http://readytalk.com,10M - 50M,50 - 200
9808807,Foodler,http://foodler.com,1M - 10M,10 - 50
12397076,First Mortgage Solutions,http://firstmortgagesolutions.com,1M - 10M,10 - 50
12492426,Lenovo Group,http://lenovo.com,> 1B,"> 10,000"
12252121,Inventure Foods Inc,http://inventurefoods.com,200M - 1B,"1,000 - 5,000"
11868276,C2C Outdoor,http://c2c-outdoor.com,1M - 10M,1 - 10
12549251,CoverMyMeds,http://covermymeds.com,10M - 50M,50 - 200
9045513,Impact Advisors,http://impact-advisors.com,50M - 100M,50 - 200
11750703,One2One,http://one2oneinc.com,1M - 10M,10 - 50
15357744,E-Push! E-Share!,http://direct2printnow.com,1M - 10M,10 - 50
9436231,Oversea-Chinese Banking,http://ocbc.com,> 1B,"> 10,000"
12627253,ZAP Engineering & Construction Services,http://zapecs.com,10M - 50M,50 - 200
12627133,Opower,http://opower.com,50M - 100M,200 - 500
7362898,Anhui Conch Cement,http://conch.cn,> 1B,"> 10,000"
10925213,Delphi Automotive,http://delphi.com,> 1B,"> 10,000"
12435076,The Business Backer,http://businessbacker.com,10M - 50M,10 - 50
13135583,Corporate Executive Board Company,http://executiveboard.com,,
12456402,SunTrust Banks,http://suntrust.com,> 1B,"> 10,000"
11948668,SDB Trade International,http://thesdbgroup.com,50M - 100M,1 - 10
7466177,Odakyu Electric Railway,http://odakyu.jp,> 1B,"> 10,000"
12368788,WCCT Global,http://wcct.com,10M - 50M,200 - 500
12410187,Thrillist,http://thrillist.com,10M - 50M,200 - 500
13000660,Iron Mountain,http://ironmountain.com,> 1B,"> 10,000"
7785026,Shiga Bank,http://shigagin.com,200M - 1B,"1,000 - 5,000"
8227804,United Refining,http://urc.com,> 1B,"1,000 - 5,000"
12724171,Doejo,http://doejo.com,1M - 10M,10 - 50
12354009,Signature Systems Group,http://signaturesystemsgroup.com,50M - 100M,50 - 200
12657147,Cenduit,http://cenduit.com,10M - 50M,200 - 500
12761241,Patientco,http://patientco.com,1M - 10M,10 - 50
7814757,Naspers,http://naspers.com,> 1B,"> 10,000"
12737887,Monotype Imaging Holdings Inc.,http://monotypeimaging.com,100M - 200M,200 - 500
9058466,Hang Lung Group,http://hanglung.com,> 1B,"1,000 - 5,000"
11757496,Medipal Holdings,http://medipal.co.jp,> 1B,"> 10,000"
12143428,"Transcat, Inc.",http://transcat.com,100M - 200M,"500 - 1,000"
11982758,Rapid Global Business Solutions,http://rgbsi.com,50M - 100M,"500 - 1,000"
11566604,Gateway Commercial Finance,http://gatewaycfs.com,1M - 10M,10 - 50
12410226,360clean,http://360clean.com,1M - 10M,200 - 500
13084447,Agricultural Bank of China,http://abchina.com,> 1B,"> 10,000"
12443642,Citrix Systems,http://citrix.com,> 1B,"5,000 - 10,000"
9638973,Kasa Companies,http://kasacompanies.com,10M - 50M,50 - 200
12237786,Reliant Services Group,http://callreliant.com,1M - 10M,10 - 50
11142633,Pens N More,http://pensnmore.com,1M - 10M,10 - 50
11976036,Aisin Seiki,http://aisin.com,> 1B,"> 10,000"
11915887,ndVOR Solutions,http://ndvor.com,1M - 10M,50 - 200
15335652,Marathon Oil,http://marathonoil.com,> 1B,"1,000 - 5,000"
9814300,Laser Options,http://laseroptions.com,1M - 10M,50 - 200
9443889,Bangkok Bank,http://bangkokbank.com,> 1B,"> 10,000"
12088618,G-Force Shipping,http://gforceship.com,10M - 50M,10 - 50
12917676,Gotham Cigars,http://gothamcigars.com,1M - 10M,10 - 50
12881159,Asian Paints,http://asianpaints.com,> 1B,"5,000 - 10,000"
8626987,Window Nation,http://windownation.com,10M - 50M,50 - 200
8144429,Thai Oil,http://thaioil.co.th,> 1B,"1,000 - 5,000"
12167488,FindTape.com,http://findtape.com,1M - 10M,1 - 10
11745708,United Technologies,http://utc.com,> 1B,"> 10,000"
12245003,NorCal CrossFit,http://norcalcrossfit.com,1M - 10M,10 - 50
12954649,Groupon,http://groupon.com,> 1B,"5,000 - 10,000"
12874113,Unisource Worldwide,http://unisourceworldwide.com,> 1B,"1,000 - 5,000"
9449897,XL Group,http://xlcapital.com,> 1B,"1,000 - 5,000"
11954811,Custom Cable,http://customcable.com,10M - 50M,10 - 50
9814990,Fantastic Sams Hair Salons,http://minnesota.fantasticsams.com,10M - 50M,50 - 200
15366849,Masco,http://masco.com,> 1B,"> 10,000"
12409812,Astronics Corporation,http://astronics.com,200M - 1B,"1,000 - 5,000"
9247350,Amorepacific,http://amorepacific.co.kr,,
12373476,Apparatus,http://apparatus.net,10M - 50M,50 - 200
12934751,Ampcus,http://ampcus.com,10M - 50M,200 - 500
12173356,Northern Lights Post,http://nledit.com,10M - 50M,10 - 50
35506572,Meritage Homes,http://meritagehomes.com,> 1B,"1,000 - 5,000"
9791378,Accent Building Materials,http://accentbuild.com,10M - 50M,10 - 50
12088974,Bank Associates Merchant Services,http://bams.com,1M - 10M,1 - 10
14988054,Morrison (Wm.) Supermarkets,http://morrisons.com,> 1B,"> 10,000"
11870865,CAaNES,http://caanes.com,1M - 10M,10 - 50
12268610,CollabraSpace,http://collabraspace.com,10M - 50M,50 - 200
12945084,Tealium,http://tealium.com,10M - 50M,50 - 200
12382131,2020 Exhibits,http://2020exhibits.com,10M - 50M,50 - 200
12472133,Indagare,http://indagare.com,1M - 10M,10 - 50
12508228,Primary Services,http://primaryservices.com,10M - 50M,10 - 50
12062236,Hyundai Mobis,http://mobis.co.kr,> 1B,"> 10,000"
12934278,DeviceFidelity,http://devicefidelity.com,1M - 10M,10 - 50
12224319,BUMI,http://bumi.com,1M - 10M,1 - 10
12901093,Harley-Davidson,http://harley-davidson.com,> 1B,"5,000 - 10,000"
12218169,Morgan Stanley,http://morganstanley.com,> 1B,"> 10,000"
35506545,VeriFone Systems,http://verifone.com,> 1B,"5,000 - 10,000"
8962195,Essar Energy,http://essarenergy.com,> 1B,"1,000 - 5,000"
12635177,LRA Worldwide,http://lraworldwide.com,10M - 50M,50 - 200
12790826,Millennium Corporation,http://millgroupinc.com,10M - 50M,50 - 200
2436193,Crown Castle International,http://crowncastle.com,> 1B,"1,000 - 5,000"
12442796,GL Group,http://goodluckgroup.com,50M - 100M,50 - 200
9519084,Atlantia,http://atlantia.it,> 1B,"> 10,000"
12267194,FMC Technologies,http://fmctechnologies.com,> 1B,"> 10,000"
12851713,Noble,http://noblecorp.com,> 1B,"5,000 - 10,000"
12784226,Capacity,http://capacityllc.com,10M - 50M,200 - 500
11862842,Kore1,http://kore1.com,1M - 10M,50 - 200
12269116,Vertical Direct Marketing Group,http://vertdirect.com,1M - 10M,1 - 10
11217140,Tokyu,http://tokyu.co.jp,> 1B,"> 10,000"
8499753,A-Apex Heating and Air,http://a-apexair.com,1M - 10M,10 - 50
8987832,Orbit Media Studios,http://orbitmedia.com,1M - 10M,10 - 50
12693106,HealthJobsNationwide.com,http://healthjobsnationwide.com,1M - 10M,10 - 50
11939030,352,http://352inc.com,1M - 10M,50 - 200
12041543,TRIS3CT,http://tris3ct.com,10M - 50M,50 - 200
11360212,Professional Disability Associates,http://professionaldisabilityassociates.com,1M - 10M,10 - 50
12124989,Pepco Holdings,http://pepcoholdings.com,> 1B,"5,000 - 10,000"
13023037,Spirit Environmental,http://spiritenvironmental.com,1M - 10M,10 - 50
12391435,MotionPoint,http://motionpoint.com,10M - 50M,50 - 200
12631981,McNeal Professional Services,http://mcnealpro.com,10M - 50M,50 - 200
12529496,24Hr HomeCare,http://24hrcares.com,1M - 10M,10 - 50
9022287,Nine Entertainment Co. Holdings Pty,http://nineentertainment.com.au,> 1B,
12348120,Realgy,http://realgyenergyservices.com,10M - 50M,10 - 50
14670813,Carter's,http://carters.com,> 1B,"> 10,000"
13230538,Freshlunches,http://freshlunches.com,1M - 10M,50 - 200
12459724,BOS Staffing,http://bosstaff.com,1M - 10M,"500 - 1,000"
12417791,C2 Solutions Group,http://c2sginc.com,10M - 50M,10 - 50
13040100,Waste Management,http://wm.com,> 1B,"> 10,000"
11544265,Air France-KLM Group,http://airfranceklm.com,> 1B,"> 10,000"
11498819,CIK Power Distributors,http://cikpower.com,10M - 50M,50 - 200
12425387,Fidelity National Information Services,http://fisglobal.com,> 1B,"> 10,000"
35506610,Roadrunner Transportation Systems,http://rrts.com,> 1B,"1,000 - 5,000"
13154923,Ergon,http://ergon.com,> 1B,"1,000 - 5,000"
9580017,Bohai Steel Group,http://bohaisteel.com,> 1B,"> 10,000"
8277077,Acciona,http://acciona.com,> 1B,"> 10,000"
12738882,Land O'Lakes,http://landolakesinc.com,> 1B,"5,000 - 10,000"
12862305,Levementum,http://levementum.com,1M - 10M,10 - 50
8277043,HAL Trust,http://halinvestments.nl,> 1B,"> 10,000"
12097389,Infusionsoft,http://infusionsoft.com,50M - 100M,200 - 500
10453638,National Oilwell Varco,http://nov.com,> 1B,"> 10,000"
12654028,Snap Technology,http://snaptechit.com,1M - 10M,10 - 50
11913523,Crockett Facilities Services,http://crockett-facilities.com,10M - 50M,200 - 500
11939104,Sage Age Strategies,http://sageagestrategies.com,1M - 10M,10 - 50
35506512,Dycom Industries,http://dycomind.com,> 1B,"> 10,000"
8276980,Nippon Express,http://nittsu.co.jp,> 1B,"> 10,000"
11763105,Ex-it Technologies,http://exittechnologies.com,1M - 10M,1 - 10
13285419,Livestream,http://livestream.com,10M - 50M,50 - 200
15203410,Calpine,http://calpine.com,> 1B,"1,000 - 5,000"
2071955,Patterson,http://pattersoncompanies.com,> 1B,"5,000 - 10,000"
12393944,TrustPoint International,http://trustpointintl.com,10M - 50M,200 - 500
11217143,Krung Thai Bank,http://ktb.co.th,> 1B,"> 10,000"
12736207,FIBI Holdings,http://fibi.co.il,> 1B,"5,000 - 10,000"
11546142,Willow Marketing Management,http://willowmarketing.com,1M - 10M,10 - 50
11365060,Chess4Life,http://chess4life.com,1M - 10M,50 - 200
12183002,Amicus Creative Media,http://amicuscreative.com,1M - 10M,10 - 50
12850918,Public Service Enterprise Group,http://pseg.com,> 1B,"> 10,000"
12466227,Rabine Paving America,http://rabinepavingamerica.com,10M - 50M,10 - 50
9545955,Finmeccanica,http://finmeccanica.com,> 1B,"> 10,000"
9578045,HeBei Iron & Steel Group,http://hebgtjt.com,> 1B,"> 10,000"
11075674,Ontraport,http://ontraport.com,10M - 50M,50 - 200
13227319,Afterburner,http://afterburner.com,1M - 10M,10 - 50
9593678,VMTurbo,http://vmturbo.com,10M - 50M,50 - 200
12622130,Moz,http://moz.com,10M - 50M,50 - 200
7670711,Ping An Insurance Group,http://pingan.com.cn,> 1B,"> 10,000"
12250493,FlexWage Solutions,http://flexwage.com,1M - 10M,10 - 50
12683114,Integrity Engineering & Design Solutions,http://integrity-eds.com,1M - 10M,10 - 50
13260127,Eliassen Group,http://eliassen.com,100M - 200M,"1,000 - 5,000"
12764931,Red Frog Events,http://redfrogevents.com,10M - 50M,50 - 200
12838859,Spectrio,http://spectrio.com,10M - 50M,50 - 200
12683912,Onsite Health Diagnostics,http://onsitehd.com,1M - 10M,10 - 50
9348495,Piraeus Bank,http://piraeusbank.gr,> 1B,"> 10,000"
12600690,The Infinity Resource Group,http://theinfinityresourcegroup.com,1M - 10M,1 - 10
12619593,ClickToShop.com,http://clicktoshop.com,1M - 10M,10 - 50
11096162,Suzuken,http://suzuken.co.jp,> 1B,"> 10,000"
11379415,Regal Wings,http://regalwings.com,50M - 100M,50 - 200
12129176,Dover,http://dovercorporation.com,> 1B,"> 10,000"
9568283,Barbaricum,http://barbaricum.com,10M - 50M,50 - 200
12093439,Surgutneftegas,http://surgutneftegas.ru,> 1B,"> 10,000"
12125536,INE,http://ine.com,10M - 50M,10 - 50
11332872,Sharp,http://sharp.co.jp,> 1B,"> 10,000"
51040059,Varonis Systems Inc,http://varonis.com,100M - 200M,"500 - 1,000"
11977051,Ace Exhibits,http://aceexhibits.com,1M - 10M,10 - 50
8987668,Shenzhen Overseas,http://octholding.com,> 1B,"> 10,000"
14220765,LabTech Software,http://labtechsoftware.com,10M - 50M,50 - 200
35506516,Greenbrier Cos.,http://gbrx.com,> 1B,"> 10,000"
12586433,Austin Manufacturing Services,http://austinmfg.com,10M - 50M,50 - 200
12691629,Biogen,http://biogen.com,> 1B,"5,000 - 10,000"
9566934,Overstocks Trading,http://overstockstrading.com,1M - 10M,10 - 50
14926104,"Wal-Mart Stores, Inc.",http://walmart.com,> 1B,"> 10,000"
9097056,Macquarie Infrastructure Company,http://macquarie.com,,
51039782,Freshpet Inc,http://freshpet.com,100M - 200M,50 - 200
12666695,KPI Direct,http://kpidirect.com,1M - 10M,10 - 50
11138968,Engineered Endeavors,http://engend.com,10M - 50M,10 - 50
12188900,Schreiber Foods,http://schreiberfoods.com,> 1B,"5,000 - 10,000"
7212442,United Bank Card,http://harbortouch.com,200M - 1B,200 - 500
11922865,Attack!,http://attackmarketing.com,10M - 50M,10 - 50
12264574,The Intersect Group,http://theintersectgroup.com,50M - 100M,200 - 500
9812255,First Solar,http://firstsolar.com,> 1B,"5,000 - 10,000"
11971673,Triumph Services,http://triumphjobs.com,1M - 10M,10 - 50
7219555,Bullhorn,http://bullhorn.com,50M - 100M,200 - 500
11331738,Oil & Natural Gas,http://ongcindia.com,> 1B,"> 10,000"
13110638,The Hype Agency,http://thehypeagency.com,1M - 10M,200 - 500
12083209,VLG Advertising,http://wefightboredom.com,1M - 10M,10 - 50
11075179,Vert Mobile,http://vertmob.com,1M - 10M,10 - 50
11372948,Apex Fuels,http://apexfuels.com,100M - 200M,10 - 50
7342582,WhenToManage,http://whentomanage.com,1M - 10M,10 - 50
12428887,5Linx Enterprises,http://5linx.com,100M - 200M,200 - 500
12695332,Boost Software,http://boostsoftware.com,10M - 50M,10 - 50
7780882,Hachijuni Bank,http://82bank.co.jp,> 1B,"1,000 - 5,000"
9598624,LenCred,http://lencred.com,1M - 10M,10 - 50
12373563,PcCareSupport,http://pccaresupport.com,1M - 10M,50 - 200
12596854,Unum Group,http://unum.com,> 1B,"5,000 - 10,000"
13150253,Oracle,http://oracle.com,> 1B,"> 10,000"
11384224,Vigilant Technologies,http://vigilant-inc.com,10M - 50M,50 - 200
8570673,Harbin Bank,http://hrbcb.com.cn,> 1B,"5,000 - 10,000"
12803760,Newton Consulting,http://newtonconsulting.com,10M - 50M,50 - 200
11075746,AccuLynx,http://acculynx.com,1M - 10M,10 - 50
9875349,Liberty Interactive,http://libertyinteractive.com,> 1B,"> 10,000"
15241673,WellCare Health Plans,http://wellcare.com,> 1B,"5,000 - 10,000"
12066501,VinSolutions,http://vinsolutions.com,50M - 100M,200 - 500
11189999,OW Bunker,http://owbunker.com,> 1B,"500 - 1,000"
8302891,Aichi Bank,http://aichibank.co.jp,200M - 1B,"1,000 - 5,000"
13087478,Volksbank,http://oevag.com,> 1B,"1,000 - 5,000"
12299523,Regal Entertainment Group,http://regmovies.com,> 1B,"> 10,000"
35506525,Keysight Technologies,http://keysight.com,> 1B,"> 10,000"
12843844,Maverick Brands,http://cocolibreorganic.com,10M - 50M,10 - 50
51039734,Healthequity Inc,http://healthequity.com,100M - 200M,"500 - 1,000"
12564574,Tricolor Auto Group,http://tricolorauto.com,100M - 200M,200 - 500
11846866,A-T Solutions,http://a-tsolutions.com,100M - 200M,"500 - 1,000"
12494544,HollyFrontier,http://hollyfrontier.com,> 1B,"1,000 - 5,000"
12137535,MedKeeper,http://medkeeper.com,1M - 10M,10 - 50
9818834,Window Genie,http://windowgenie.com,1M - 10M,1 - 10
12541830,GlobalVise,http://globalvise.com,1M - 10M,1 - 10
11104938,Giant Partners,http://giantpartners.com,1M - 10M,10 - 50
12904148,Novel Geo-Environmental,http://ngeconsulting.com,1M - 10M,10 - 50
12520757,Select Office Suites,http://selectofficesuites.com,1M - 10M,10 - 50
1446630,EP Energy,http://epenergy.com,> 1B,"500 - 1,000"
11520648,Collective Industries,http://sonicprint.com,1M - 10M,10 - 50
11353726,Scoular,http://scoular.com,> 1B,"500 - 1,000"
7449657,China Railway Construction,http://crcc.cn,> 1B,"> 10,000"
12069590,AmeriCommerce,http://americommerce.com,1M - 10M,10 - 50
8338827,Novozymes,http://novozymes.com,> 1B,"5,000 - 10,000"
12031144,Cortech Engineering,http://cortecheng.com,10M - 50M,50 - 200
11217093,TPV Technology,http://tpvaoc.com,> 1B,"> 10,000"
12111832,Diageo plc,http://diageo.com,> 1B,"> 10,000"
12411352,Wildcat Development,http://wildcatdev.com,1M - 10M,10 - 50
11962114,Hoffman Instrumentation Supply,http://hisoregon.com,1M - 10M,10 - 50
13076303,Singapore Airlines,http://singaporeair.com,> 1B,"> 10,000"
8276986,Valiant Holding,http://valiantholding.ch,200M - 1B,"500 - 1,000"
12165986,Allen Edmonds,http://allenedmonds.com,100M - 200M,"500 - 1,000"
35506528,Nationstar Mortgage Holdings,http://nationstarmtg.com,> 1B,"5,000 - 10,000"
11799254,Bayshore Solutions,http://bayshoresolutions.com,1M - 10M,50 - 200
11217264,Arab Bank,http://arabbank.com,> 1B,"5,000 - 10,000"
12136896,iVision,http://ivision.com,10M - 50M,50 - 200
13279248,M-D Building Products,http://mdteam.com,100M - 200M,"500 - 1,000"
9734914,VRx,http://myvrx.com,50M - 100M,50 - 200
11485574,VistaVu Solutions,http://vistavusolutions.com,1M - 10M,10 - 50
13122676,NCsoft,http://ncsoft.com,,
12450810,Spectraforce Technologies,http://spectraforce.com,10M - 50M,"1,000 - 5,000"
8276983,ICA Gruppen,http://icagruppen.se,> 1B,"> 10,000"
11754323,Landmark Network,http://landmarknetwork.com,1M - 10M,50 - 200
12091441,Portugal Telecom,http://telecom.pt,> 1B,"> 10,000"
12160960,Chevron,http://chevron.com,> 1B,"> 10,000"
12474113,precision metal industries,http://pmiquality.com,10M - 50M,50 - 200
11075192,Leading EDJE,http://leadingedje.com,1M - 10M,10 - 50
8962122,KGHM Polska Miedz,http://kghm.pl,> 1B,"> 10,000"
9404494,Banco BPI,http://bpi.pt,> 1B,"5,000 - 10,000"
9504477,Cencosud,http://cencosud.com.ar,> 1B,"> 10,000"
12885475,Primoris Services,http://prim.com,> 1B,"5,000 - 10,000"
8680787,E*TRADE Financial Corp,http://etrade.com,> 1B,"1,000 - 5,000"
11499563,DTT,http://dttusa.com,10M - 50M,200 - 500
12290190,Heritage Financial Consultants,http://heritageconsultants.com,10M - 50M,50 - 200
12960982,Commercial Bargains,http://commercialbargains.com,1M - 10M,10 - 50
8653524,PerformTel,http://performtel.com,1M - 10M,50 - 200
7269171,Click 4 Compliance,http://click4compliance.com,1M - 10M,1 - 10
12427106,Cutting Edge Recruiting Solutions,http://cersnow.com,1M - 10M,50 - 200
13047324,Network Solutions Provider,http://networksolutionsprovider.com,1M - 10M,10 - 50
9769102,TEEMA Solutions Group,http://teemagroup.com,10M - 50M,50 - 200
11301260,Banco Davivienda,http://davivienda.com,> 1B,"> 10,000"
12486651,Positive Management Leadership,http://pmlexperience.com,1M - 10M,1 - 10
12520164,Livewire,http://getlivewire.com,1M - 10M,10 - 50
12048583,Deutsche Boerse,http://deutsche-boerse.com,> 1B,"1,000 - 5,000"
11824367,Bed Bath & Beyond,http://bedbathandbeyond.com,> 1B,"> 10,000"
12761664,Bruce Clay,http://bruceclay.com,10M - 50M,10 - 50
12199413,"East West Bancorp, Inc.",http://eastwestbank.com,200M - 1B,"1,000 - 5,000"
11791204,Sente Mortgage,http://sentemortgage.com,10M - 50M,50 - 200
7514941,Rural King Supply,http://ruralking.com,200M - 1B,"1,000 - 5,000"
12099251,Fuhu,http://fuhu.com,50M - 100M,200 - 500
12603054,Aquire Restoration,http://aquirerestoration.com,1M - 10M,1 - 10
12034568,Vino Volo,http://vinovolo.com,10M - 50M,200 - 500
11080721,Asentra Health,http://asentrahealth.com,10M - 50M,10 - 50
8335854,Nan Ya Plastics,http://npc.com.tw,> 1B,"> 10,000"
12355213,Telefónica,http://telefonica.com,> 1B,"> 10,000"
12948372,Silencerco,http://silencerco.com,10M - 50M,50 - 200
11081880,Penske Automotive,http://unitedauto.com,> 1B,"> 10,000"
8505101,Coca-Cola HBC,http://coca-colahellenic.com,> 1B,"> 10,000"
12486619,Peachtree Tents & Events,http://peachtreetents.com,1M - 10M,10 - 50
35506557,CalAtlantic Group,http://calatlantichomes.com,> 1B,"1,000 - 5,000"
12879142,Bank of Nanjing,http://njcb.com.cn,> 1B,"1,000 - 5,000"
12442326,Universal Electronics Inc,http://uei.com,200M - 1B,"1,000 - 5,000"
11868191,Title365 Company,http://title365.com,50M - 100M,200 - 500
8962287,Experian,http://experian.com,> 1B,"> 10,000"
12486024,The Webster Group,http://webstergroupinc.com,1M - 10M,10 - 50
9801781,CFM Engineering,http://cfmengineering.com,10M - 50M,10 - 50
11348312,Urban Investment Group,http://uigglobal.com,1M - 10M,1 - 10
11120781,Ven Soft,http://vensoftllc.com,1M - 10M,10 - 50
15398479,Universal Health Services,http://uhsinc.com,> 1B,"> 10,000"
12364997,Karvakko Engineering,http://karvakko.com,1M - 10M,10 - 50
12372433,Skava,http://skava.com,10M - 50M,200 - 500
11517048,Closet America,http://closetamerica.com,1M - 10M,10 - 50
7226475,"CommVault Systems, Inc.",http://commvault.com,200M - 1B,"1,000 - 5,000"
11357008,Southwire,http://southwire.com,> 1B,"5,000 - 10,000"
11816959,Amerco,http://amerco.com,> 1B,"> 10,000"
12925829,FMC,http://fmc.com,> 1B,"5,000 - 10,000"
7465494,Hyundai Marine & Fire,http://hi.co.kr,> 1B,"1,000 - 5,000"
12414128,Rimm-Kaufman Group,http://rimmkaufman.com,10M - 50M,50 - 200
11980016,Reach Technology,http://reachtech.com,1M - 10M,10 - 50
11789543,Vital Farms,http://vitalfarms.com,10M - 50M,50 - 200
7727623,Kasikornbank,http://kasikornbank.com,> 1B,"> 10,000"
9564405,J & J Snack Foods Corp,http://jjsnack.com,200M - 1B,"1,000 - 5,000"
12891063,Three Deep Marketing,http://threedeepmarketing.com,1M - 10M,10 - 50
51040422,Five9 Inc,http://five9.com,100M - 200M,"500 - 1,000"
12134449,Alpine Technical Services,http://alpinetech.us,1M - 10M,10 - 50
8962243,Skanska,http://skanska.com,> 1B,"> 10,000"
9875675,Markel,http://markelcorp.com,> 1B,"> 10,000"
12621576,Westpac Banking,http://westpac.com.au,> 1B,"> 10,000"
11555799,China National Bldg. Materials Group,http://cnbm.com.cn,> 1B,"> 10,000"
13301290,"Aspen Technology, Inc.",http://aspentech.com,200M - 1B,"1,000 - 5,000"
12062321,Preparis,http://preparis.com,1M - 10M,10 - 50
12428029,Range Resources Corp.,http://rangeresources.com,> 1B,"500 - 1,000"
13051318,Kremin,http://kremininc.com,1M - 10M,10 - 50
7959775,Zenosys,http://zenosys.com,1M - 10M,50 - 200
11818341,Quality IT Partners,http://qitp.com,1M - 10M,10 - 50
12870734,P-Fleet,http://pfleet.com,100M - 200M,10 - 50
7718104,Mail.ru Group Ltd. Sponsored GDR RegS,http://mail.ru,200M - 1B,"1,000 - 5,000"
7941597,New River Systems,http://newriversystems.com,10M - 50M,10 - 50
12037150,Atlantic Duct Cleaning,http://atlanticductcleaning.com,1M - 10M,10 - 50
11904906,MetroStar Systems,http://metrostarsystems.com,10M - 50M,50 - 200
11328307,Aviation Industry Corp. of China,http://avic.com.cn,> 1B,"> 10,000"
11872408,SparkHound,http://sparkhound.com,10M - 50M,50 - 200
11075680,HireAHelper,http://hireahelper.com,1M - 10M,10 - 50
13137957,American Addiction Centers,http://americanaddictioncenters.org,100M - 200M,"500 - 1,000"
12015787,Spectra Energy,http://spectraenergy.com,> 1B,"5,000 - 10,000"
11557475,Eye5 Mktg & Talent,http://eye-5.com,1M - 10M,1 - 10
12665265,Elastec,http://elastec.com,10M - 50M,50 - 200
11536341,MorrisCore,http://morriscore.com,1M - 10M,10 - 50
8466514,WorkForce Software,http://workforcesoftware.com,50M - 100M,200 - 500
12615066,American Electric Power,http://aep.com,> 1B,"> 10,000"
10456505,Hanesbrands,http://hanes.com,> 1B,"> 10,000"
11819295,NZR Retail of Toledo,http://nzrtoledo.com,50M - 100M,200 - 500
12078188,Rightpoint,http://rightpoint.com,10M - 50M,50 - 200
2408032,Franshion Properties (China),http://franshion.com,> 1B,"5,000 - 10,000"
11287139,Sunac China Holdings,http://sunac.com.cn,> 1B,"5,000 - 10,000"
7453898,K+S,http://k-plus-s.com,> 1B,"> 10,000"
11573478,Shanghai Pudong Devel. Bank,http://spdb.com.cn,> 1B,"> 10,000"
13114978,Digital Air Strike,http://digitalairstrike.com,10M - 50M,50 - 200
12152628,FastPay,http://gofastpay.com,1M - 10M,10 - 50
12420904,GSI,http://getgsi.com,10M - 50M,50 - 200
7212544,AdColony,http://adcolony.com,50M - 100M,50 - 200
13041389,Sabesp,http://sabesp.com.br,> 1B,"> 10,000"
8647469,Medisys Health Communications,http://medisyshealth.com,1M - 10M,1 - 10
14904816,AptarGroup,http://aptar.com,> 1B,"> 10,000"
12887320,Thomas Cook Group,http://thomascookgroup.com,> 1B,"> 10,000"
11780020,Xtreme Solutions,http://xtremesolutions-inc.com,1M - 10M,50 - 200
11851528,Aleris,http://aleris.com,> 1B,"5,000 - 10,000"
12967159,Analytic Strategies,http://analyticstrategies.com,1M - 10M,10 - 50
13155119,Hanjin Shipping,http://hanjin.com,> 1B,"1,000 - 5,000"
12182187,Intermountain Electronics,http://intermountainelectronics.com,50M - 100M,50 - 200
12320136,Spectrum Gaming Group,http://spectrumgaming.com,10M - 50M,10 - 50
8229052,KEPCO Plant Service & Engineering,http://kps.co.kr,,
